type,release_year,runtime,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,lead_prod_country,prod_countries_cnt,main_genre,dbscan_clusters,name
MOVIE,2019,90,5.8,7004.0,7.334,6.1,US,1,drama,0,american son
MOVIE,2019,86,6.7,7525.0,8.238,6.4,US,1,crime,6,"bikram: yogi, guru, predator"
MOVIE,2019,99,7.4,736.0,2.099,7.9,US,1,documentation,95,bethany hamilton: unstoppable
SHOW,2019,23,5.2,717.0,7.614,6.7,US,1,crime,64,the unsettling
SHOW,2020,48,6.3,2762.0,6.633,6.9,US,1,documentation,97,pandemic: how to prevent an outbreak
MOVIE,2020,88,5.1,13535.0,11.17,5.5,US,1,crime,6,coffee & kareem
MOVIE,2019,100,6.4,2407.0,14.069,7.071,US,1,drama,0,walk. ride. rodeo.
MOVIE,2019,96,6.7,1066.0,7.102,6.6,FR,1,drama,30,brother
SHOW,2020,64,8.0,2622.0,3.368,7.4,US,1,documentation,97,the innocence files
MOVIE,2020,136,7.1,5946.0,13.837,7.9,RU,1,history,-1,silver skates
SHOW,2020,36,5.6,526.0,1.467,6.8,US,1,reality,32,best leftovers ever!
MOVIE,2020,97,5.8,4347.0,15.007,6.1,US,1,action,43,debt collectors
SHOW,2019,47,7.9,2601.0,14.852,8.4,KR,1,drama,149,one spring night
SHOW,2019,64,6.7,571.0,5.835,7.0,ES,1,drama,139,drug squad: costa del sol
MOVIE,2019,105,6.9,757.0,3.842,7.3,NO,2,drama,234,the body remembers when the world broke open
SHOW,2019,50,6.5,3887.0,7.08,6.6,IN,1,thriller,-1,typewriter
SHOW,2019,25,8.0,4869.0,85.14,8.3,JP,1,animation,35,kengan ashura
MOVIE,2019,120,7.8,27539.0,10.588,7.4,IN,1,thriller,57,badla
MOVIE,2019,81,7.8,1979.0,5.053,7.5,US,1,music,103,the show must go on: the queen + adam lambert story
SHOW,2019,19,6.6,2606.0,3.864,6.7,US,1,reality,32,you vs. wild
MOVIE,2019,102,7.0,7402.0,3.286,6.3,IN,1,drama,13,game over
SHOW,2019,29,5.3,1716.0,1.408,5.6,US,1,comedy,19,historical roasts
MOVIE,2019,151,6.3,2522.0,13.715,6.5,JP,1,drama,144,the forest of love
SHOW,2020,46,6.5,2128.0,7.159,6.7,BR,1,scifi,-1,omniscient
SHOW,2019,52,6.4,1452.0,8.205,7.5,FR,1,horror,-1,mortel
MOVIE,2019,118,6.6,4780.0,10.823,7.4,ES,1,drama,56,elisa & marcela
MOVIE,2019,94,4.8,3250.0,16.86,5.4,US,1,action,43,the hard way
MOVIE,2019,121,7.3,14758.0,6.333,7.8,BR,1,documentation,146,the edge of democracy
MOVIE,2020,99,6.7,3973.0,10.408,6.4,AR,1,crime,272,the crimes that bind
SHOW,2019,41,8.0,2191.0,29.769,8.4,CN,1,drama,131,put your head on my shoulder
MOVIE,2020,90,5.6,17352.0,12.174,6.5,US,1,comedy,10,"love, guaranteed"
MOVIE,2020,134,5.7,31123.0,57.949,7.793,GB,1,comedy,4,the kissing booth 2
MOVIE,2019,85,3.4,690.0,4.658,3.9,US,1,comedy,10,undercover brother 2
SHOW,2020,46,6.6,5598.0,8.472,6.9,FR,1,drama,143,la révolution
MOVIE,2020,98,5.8,1425.0,7.182,5.9,BE,2,comedy,273,dear mother
SHOW,2020,47,7.4,719.0,1.33,8.7,FR,1,reality,-1,the circle france
SHOW,2019,50,7.2,3151.0,7.175,7.5,IT,1,crime,-1,the trial
SHOW,2019,63,7.6,3252.0,22.161,8.419,KR,1,drama,149,touch your heart
MOVIE,2020,103,5.1,5866.0,12.194,6.2,US,1,comedy,10,the f**k-it list
SHOW,2020,53,6.6,4134.0,17.311,7.0,ES,1,crime,228,the minions of midas
MOVIE,2019,21,5.6,311.0,9.62,7.2,US,1,animation,72,lego marvel spider-man: vexed by venom
MOVIE,2020,90,2.8,387.0,4.509,4.8,CO,2,comedy,236,ni de coña
SHOW,2020,47,5.4,8998.0,7.04,6.6,IN,1,thriller,-1,betaal
SHOW,2019,43,8.1,2060.0,24.761,8.333,KR,1,romance,-1,rookie historian goo hae-ryung
SHOW,2020,20,7.7,93.0,16.041,9.5,CN,1,scifi,225,legend of exorcism
MOVIE,2019,137,7.5,7085.0,10.614,8.2,US,1,documentation,95,homecoming: a film by beyoncé
SHOW,2020,23,8.3,30.0,7.501,9.7,JP,1,animation,35,beyblade burst surge
SHOW,2019,12,6.3,95.0,1.375,7.2,CN,1,animation,-1,ricky zoom
MOVIE,2019,106,6.1,3338.0,19.73,6.7,JP,1,family,-1,ninokuni
MOVIE,2020,98,3.3,19750.0,13.322,5.1,US,1,thriller,5,hard kill
MOVIE,2020,156,5.0,3206.0,2.038,6.0,IN,1,romance,17,world famous lover
SHOW,2020,63,7.9,1639.0,27.87,8.1,KR,1,scifi,87,"hi bye, mama!"
MOVIE,2020,93,3.8,8590.0,12.089,5.5,US,1,action,43,the 2nd
SHOW,2020,50,7.6,1230.0,7.752,7.6,AR,1,documentation,237,break it all: the history of rock in latin america
MOVIE,2020,91,6.5,4148.0,12.69,6.9,CL,1,drama,94,nobody knows i'm here
MOVIE,2019,70,7.4,3532.0,5.581,7.1,US,1,comedy,10,john mulaney & the sack lunch bunch
MOVIE,2019,89,3.7,2754.0,65.129,5.9,CN,3,comedy,195,pets united
MOVIE,2019,65,7.5,5161.0,4.989,7.4,US,1,comedy,10,aziz ansari: right now
MOVIE,2020,85,5.3,2270.0,12.92,6.6,US,1,action,43,seized
MOVIE,2019,89,7.3,1502.0,3.26,7.7,GB,1,documentation,52,dolly parton: here i am
SHOW,2019,48,7.5,2246.0,25.264,8.3,KR,1,drama,149,my first first love
SHOW,2019,43,6.5,969.0,1.143,6.5,ZA,1,crime,-1,shadow
SHOW,2019,47,6.3,879.0,7.418,6.8,NL,2,drama,-1,women of the night
SHOW,2020,52,6.4,1068.0,3.075,6.7,US,1,documentation,97,(un)well
SHOW,2019,63,7.1,2324.0,15.15,8.3,KR,1,scifi,87,abyss
SHOW,2019,50,7.7,6147.0,252.688,7.5,JP,1,drama,37,the naked director
MOVIE,2020,100,5.1,2315.0,18.974,5.4,NO,2,comedy,-1,asphalt burning
MOVIE,2020,83,7.8,4409.0,12.806,7.4,US,1,documentation,95,a secret love
SHOW,2019,24,4.5,1846.0,82.799,7.337,US,1,animation,78,saint seiya: knights of the zodiac
MOVIE,2020,95,5.8,6299.0,9.518,5.9,PL,1,comedy,243,all my friends are dead
MOVIE,2020,117,7.0,20555.0,12.682,7.1,IT,1,drama,211,rose island
MOVIE,2019,106,7.4,2194.0,4.171,7.6,CA,1,drama,137,the grizzlies
SHOW,2020,51,6.4,1195.0,10.551,7.8,KR,1,scifi,87,the school nurse files
SHOW,2019,57,7.5,2658.0,3.678,7.1,DE,1,crime,-1,skylines
MOVIE,2019,89,4.9,6008.0,13.895,5.3,DE,1,crime,274,kidnapping stella
MOVIE,2020,66,7.2,2872.0,5.264,7.2,US,1,comedy,10,jim jefferies: intolerant
MOVIE,2020,93,6.1,13242.0,14.953,7.7,US,1,comedy,10,work it
MOVIE,2019,77,5.5,633.0,2.604,5.8,US,1,drama,0,burning cane
MOVIE,2020,94,5.4,4172.0,39.595,6.2,US,1,fantasy,39,a babysitter's guide to monster hunting
MOVIE,2019,94,6.2,3194.0,5.414,6.3,ES,1,romance,188,in family i trust
MOVIE,2020,90,5.4,1436.0,10.847,6.3,US,1,drama,0,roped
SHOW,2020,60,7.3,1539.0,5.02,7.8,KR,1,comedy,84,do do sol sol la la sol
MOVIE,2019,93,5.3,1251.0,7.463,5.7,ES,1,comedy,223,a remarkable tale
SHOW,2020,69,7.1,907.0,4.721,8.1,KR,1,drama,149,was it love?
SHOW,2020,39,6.5,80.0,4.271,4.3,US,1,animation,78,lego marvel avengers: climate conundrum
MOVIE,2020,37,6.8,456.0,19.659,7.6,GB,1,documentation,52,making the witcher
MOVIE,2020,104,7.6,10861.0,11.88,7.7,US,1,documentation,95,athlete a
MOVIE,2019,171,5.0,19610.0,7.256,6.1,IN,1,thriller,57,saaho
MOVIE,2019,88,5.8,3281.0,17.173,6.7,CA,1,action,45,trouble
MOVIE,2019,45,6.9,3865.0,10.256,6.5,US,1,animation,72,rocko's modern life: static cling
MOVIE,2020,93,2.7,583.0,6.491,3.4,IT,1,scifi,-1,holiday on mars
MOVIE,2019,94,4.3,1122.0,6.736,5.3,ES,2,comedy,223,so my grandma's a lesbian!
SHOW,2020,36,6.4,399.0,2.441,8.5,US,1,reality,32,sing on!
SHOW,2020,30,7.6,2372.0,18.949,7.763,KR,1,drama,149,lovestruck in the city
SHOW,2019,48,6.2,1020.0,13.245,6.6,FR,1,drama,143,twice upon a time
SHOW,2020,63,7.4,1112.0,9.729,7.0,US,1,documentation,97,immigration nation
SHOW,2019,45,7.4,706.0,9.3,7.1,JP,1,reality,174,terrace house: tokyo 2019-2020
SHOW,2019,34,7.8,538.0,1.813,8.7,DE,1,documentation,172,magical andes
SHOW,2019,46,6.8,1303.0,3.965,6.3,FR,1,comedy,54,mythomaniac
SHOW,2020,55,8.1,11276.0,9.821,7.5,US,1,crime,64,the trials of gabriel fernandez
MOVIE,2020,102,5.9,2913.0,9.409,6.8,AU,1,family,232,go!
SHOW,2020,25,5.0,1241.0,6.667,6.9,GB,1,documentation,180,tiny creatures
SHOW,2019,57,7.1,513.0,3.804,6.9,ES,1,drama,139,45 rpm
SHOW,2020,50,6.8,785.0,2.586,7.3,BR,1,reality,275,the circle brazil
SHOW,2019,63,7.8,1405.0,24.844,8.4,KR,1,drama,149,search: www
MOVIE,2019,97,7.1,1345.0,2.882,6.9,US,1,documentation,95,grass is greener
SHOW,2020,26,6.3,2426.0,8.046,7.5,US,1,comedy,19,the big show show
SHOW,2019,51,7.5,1356.0,7.195,8.6,BR,1,drama,221,brotherhood
SHOW,2020,35,6.6,351.0,1.517,10.0,US,1,reality,32,cooked with cannabis
SHOW,2020,67,6.6,620.0,8.209,6.4,KR,1,crime,169,private lives
MOVIE,2019,98,7.0,577.0,3.314,7.0,CA,1,documentation,18,david foster: off the record
MOVIE,2020,110,6.1,4160.0,14.66,6.7,CN,2,fantasy,276,double world
SHOW,2020,58,7.0,2463.0,33.319,7.5,AR,1,documentation,237,carmel: who killed maria marta?
SHOW,2020,39,7.4,1206.0,3.011,6.9,US,2,reality,32,the big flower fight
SHOW,2019,12,7.6,603.0,7.066,8.3,CN,1,documentation,-1,flavorful origins
SHOW,2019,36,8.2,1135.0,17.297,9.0,CN,1,action,88,the king's avatar
SHOW,2019,23,7.6,697.0,6.936,9.0,CA,1,comedy,67,can you hear me?
MOVIE,2019,109,2.6,411.0,4.14,4.2,IN,1,horror,106,kolaiyuthir kaalam
MOVIE,2020,44,8.6,1445.0,3.016,8.9,CA,1,documentation,18,"best wishes, warmest regards: a schitt's creek farewell"
MOVIE,2019,87,4.6,3165.0,14.846,5.3,US,1,drama,0,only mine
MOVIE,2020,60,7.2,866.0,4.955,6.1,US,1,comedy,10,tom papa: you're doing great!
SHOW,2020,40,5.8,413.0,1.408,8.0,US,1,reality,32,skin decision: before and after
MOVIE,2020,97,5.8,5194.0,125.201,6.2,FR,1,action,120,how i became a super hero
SHOW,2019,3,7.4,2922.0,3.208,6.9,US,1,comedy,19,it's bruno!
SHOW,2020,48,6.8,2177.0,6.856,7.0,DE,1,drama,201,oktoberfest: beer & blood
MOVIE,2020,96,6.1,6769.0,8.534,6.1,AR,2,crime,272,unknown origins
SHOW,2020,12,8.1,572.0,3.911,8.8,GB,1,animation,23,shaun the sheep: adventures from mossy bottom
MOVIE,2020,91,5.6,1597.0,14.144,7.3,ES,3,animation,-1,dragon rider
SHOW,2020,43,7.1,1207.0,9.677,6.2,US,1,reality,32,the american barbecue showdown
MOVIE,2020,165,7.3,17029.0,9.691,6.8,IN,1,action,29,ala vaikunthapurramuloo
MOVIE,2019,32,5.8,2198.0,4.051,6.0,US,1,comedy,10,"frankenstein's monster's monster, frankenstein"
SHOW,2020,43,6.5,25.0,2.137,6.3,TH,1,drama,218,hook
SHOW,2020,27,6.8,934.0,4.813,7.2,AR,1,comedy,-1,almost happy
MOVIE,2019,147,3.1,7671.0,19.937,5.4,IN,1,thriller,57,drive
MOVIE,2020,115,4.9,358.0,1.021,5.0,IN,1,crime,16,footfairy
MOVIE,2020,71,6.8,1934.0,2.864,7.0,US,1,comedy,10,marc maron: end times fun
MOVIE,2020,96,7.5,3791.0,17.83,7.6,JP,1,scifi,25,stand by me doraemon 2
MOVIE,2019,100,6.1,11275.0,9.31,6.2,US,2,comedy,10,otherhood
MOVIE,2020,79,7.3,6427.0,10.809,8.4,US,1,documentation,95,blackpink: light up the sky
SHOW,2020,35,7.8,1313.0,8.231,7.2,US,1,documentation,97,street food: latin america
MOVIE,2019,97,4.4,8528.0,27.608,6.3,US,1,comedy,10,sextuplets
MOVIE,2019,48,7.0,2748.0,9.663,6.9,US,1,documentation,95,remastered: devil at the crossroads
MOVIE,2019,105,6.7,719.0,2.418,6.8,US,1,drama,0,justine
SHOW,2019,23,7.5,289.0,6.453,8.0,US,1,family,24,archibald's next big thing
SHOW,2020,37,8.1,6710.0,1.4,8.1,IN,1,drama,150,paava kadhaigal
SHOW,2019,41,7.2,2523.0,8.869,6.8,CO,1,crime,123,frontera verde
SHOW,2019,46,7.3,237.0,8.369,8.2,CN,1,drama,131,the legend of white snake
MOVIE,2019,107,6.6,7625.0,10.68,6.7,US,3,drama,0,eye for an eye
SHOW,2020,28,6.7,1760.0,8.408,9.0,IN,1,comedy,277,masaba masaba
SHOW,2020,20,3.9,1483.0,10.16,5.9,US,1,documentation,97,absurd planet
SHOW,2019,56,7.6,1600.0,4.572,8.2,US,1,reality,32,rhythm + flow
SHOW,2020,25,6.4,175.0,5.31,9.2,CA,1,family,254,my perfect landing
MOVIE,2020,107,6.3,10967.0,18.004,7.7,US,2,comedy,10,feel the beat
MOVIE,2019,109,4.8,8895.0,20.224,5.7,RO,1,comedy,-1,"oh, ramona!"
MOVIE,2019,98,5.6,2766.0,12.402,5.8,FR,1,thriller,176,furie
MOVIE,2019,85,4.6,8629.0,14.704,5.2,US,1,horror,21,rattlesnake
MOVIE,2020,104,6.0,2687.0,15.16,7.8,BR,1,comedy,253,rich in love
SHOW,2019,45,6.8,1872.0,36.514,7.4,US,1,action,38,el dragón: return of a warrior
SHOW,2019,44,7.6,5209.0,6.928,7.1,DE,1,drama,201,criminal: germany
SHOW,2019,43,7.6,2152.0,2.1,7.5,US,1,crime,64,who killed malcolm x?
MOVIE,2020,92,6.4,4754.0,7.981,6.752,ES,3,drama,56,coven
MOVIE,2019,97,5.9,2370.0,9.653,6.8,MX,1,romance,278,ready to mingle
MOVIE,2019,84,7.0,630.0,2.772,7.8,BR,1,thriller,251,m8 - when death rescues life
MOVIE,2020,90,6.1,2734.0,12.019,7.0,IT,1,romance,279,out of my league
SHOW,2020,40,6.8,453.0,6.072,7.0,JP,1,drama,37,the forest of love: deep cut
MOVIE,2020,76,5.4,632.0,5.473,5.9,US,1,comedy,10,best of stand-up 2020
MOVIE,2019,58,7.3,2325.0,4.353,6.9,US,1,comedy,10,jimmy carr: the best of ultimate gold greatest hits
MOVIE,2020,94,5.7,12396.0,11.497,6.1,ES,1,thriller,222,the paramedic
MOVIE,2019,109,5.9,1412.0,6.772,6.5,BE,2,drama,60,let's dance
MOVIE,2020,92,6.9,1854.0,5.826,7.2,AR,1,documentation,186,a life of speed: the juan manuel fangio story
MOVIE,2019,110,6.1,1543.0,9.57,6.7,BR,1,drama,153,kardec
MOVIE,2019,105,5.9,3268.0,7.463,5.8,ES,2,comedy,223,4 latas
MOVIE,2020,69,6.0,3422.0,5.211,7.0,US,1,comedy,10,kevin hart: zero f**ks given
SHOW,2020,31,5.6,2487.0,11.161,6.8,BR,1,comedy,244,reality z
SHOW,2019,38,5.9,783.0,0.706,6.2,US,1,reality,32,awake: the million dollar game
MOVIE,2019,122,6.4,1783.0,11.895,6.3,TH,1,horror,280,inhuman kiss
SHOW,2020,26,7.4,782.0,1.858,7.4,BR,1,comedy,244,mystery lab
SHOW,2020,24,6.0,591.0,6.905,7.7,JP,1,animation,35,drifting dragons
SHOW,2019,40,6.7,641.0,26.206,9.1,AR,1,drama,53,go! live your way
SHOW,2019,45,6.2,632.0,1.4,8.3,AU,1,reality,125,back with the ex
SHOW,2020,29,6.7,1211.0,11.279,7.8,US,1,comedy,19,ashley garcia: genius in love
MOVIE,2020,94,5.9,1808.0,4.668,6.0,AT,1,drama,239,what we wanted
MOVIE,2019,121,6.3,8876.0,11.988,6.6,ES,1,crime,245,the legacy of the bones
MOVIE,2020,115,6.8,7505.0,2.765,7.0,IN,1,drama,13,serious men
MOVIE,2020,121,5.6,3532.0,27.138,6.217,ES,1,action,240,sky high
MOVIE,2019,122,6.2,3947.0,12.74,6.6,KR,1,thriller,104,svaha: the sixth finger
SHOW,2020,60,7.8,1526.0,1.775,7.6,IT,1,documentation,-1,sanpa: sins of the savior
MOVIE,2020,101,5.0,3493.0,10.179,5.6,NL,5,thriller,184,legacy of lies
SHOW,2019,50,5.1,221.0,105.774,4.0,MX,1,drama,113,el final del paraíso
SHOW,2020,43,7.2,1671.0,5.588,7.0,US,1,documentation,97,the business of drugs
SHOW,2020,24,6.1,299.0,9.927,6.6,AU,1,family,-1,alien tv
SHOW,2019,24,5.4,993.0,12.306,7.7,US,1,comedy,19,malibu rescue: the series
SHOW,2019,80,7.6,176.0,5.171,9.1,KR,1,drama,149,black dog
MOVIE,2019,66,7.2,1842.0,3.26,6.8,US,1,comedy,10,wanda sykes: not normal
MOVIE,2020,141,6.8,16075.0,3.983,6.1,IN,1,romance,17,love aaj kal
MOVIE,2020,121,5.9,3752.0,7.586,6.2,US,1,drama,0,all day and a night
MOVIE,2020,93,5.3,183.0,22.103,7.1,US,1,fantasy,39,wish upon a unicorn
MOVIE,2019,118,7.4,1363.0,3.454,6.8,US,1,documentation,95,the black godfather
SHOW,2020,6,7.1,158.0,9.73,5.3,GB,1,documentation,180,the witcher: a look inside the episodes
SHOW,2019,9,6.9,71.0,5.127,9.0,JP,1,fantasy,-1,dino girl gauko
SHOW,2020,48,7.8,67.0,2.067,8.5,KR,1,documentation,-1,korean pork belly rhapsody
SHOW,2020,19,4.9,923.0,1.96,8.0,US,1,comedy,19,the iliza shlesinger sketch show
MOVIE,2019,91,4.9,875.0,6.649,6.6,FR,1,comedy,183,grand-daddy day care
SHOW,2020,46,6.5,178.0,3.778,10.0,CO,1,drama,91,the queen and the conqueror
SHOW,2019,49,6.2,1279.0,14.772,7.2,TH,1,drama,218,the stranded
SHOW,2019,45,6.4,1121.0,33.416,7.1,MX,1,action,-1,you cannot hide
MOVIE,2019,98,5.6,5859.0,9.83,5.4,US,1,comedy,10,the last laugh
MOVIE,2020,49,6.1,4212.0,4.737,6.1,US,1,comedy,10,pete davidson: alive from new york
MOVIE,2019,65,6.7,1956.0,2.821,6.8,US,1,comedy,10,katherine ryan: glitter room
SHOW,2019,45,7.2,1466.0,14.059,7.8,CN,1,drama,131,well-intended love
MOVIE,2019,99,7.2,3940.0,7.786,7.3,ES,1,drama,56,seventeen
SHOW,2020,27,5.3,568.0,9.044,7.5,ES,1,action,265,the idhun chronicles
SHOW,2020,33,5.5,3712.0,3.402,6.8,IN,1,comedy,277,mismatched
MOVIE,2020,58,6.6,1519.0,3.128,6.1,GB,1,comedy,4,jack whitehall: i'm only joking
MOVIE,2020,97,3.5,615.0,12.219,6.7,US,1,action,43,bulletproof 2
MOVIE,2020,83,6.4,2049.0,10.122,8.2,US,1,documentation,95,shawn mendes: in wonder
SHOW,2020,23,7.6,2254.0,5.929,7.4,US,1,documentation,97,"coronavirus, explained"
MOVIE,2019,90,6.8,541.0,2.977,6.8,BR,1,romance,252,alice júnior
MOVIE,2019,111,6.5,2592.0,11.031,7.0,FR,1,drama,30,school life
MOVIE,2019,74,7.1,1887.0,4.752,7.5,RS,3,documentation,-1,el pepe: a supreme life
SHOW,2019,29,6.4,2632.0,18.784,8.6,US,1,comedy,19,family reunion
SHOW,2020,28,5.1,1966.0,2.033,5.2,US,1,comedy,19,brews brothers
SHOW,2019,27,7.1,1607.0,9.498,6.9,US,1,crime,64,seis manos
SHOW,2020,30,6.9,409.0,2.634,5.5,BR,1,documentation,231,anitta: made in honório
MOVIE,2019,141,8.2,92.0,2.275,8.0,JP,1,music,-1,hikaru utada laughter in the dark tour 2018
MOVIE,2020,149,7.3,17570.0,4.929,7.2,IN,1,crime,16,raat akeli hai
MOVIE,2019,89,7.2,105.0,2.152,6.6,MX,1,documentation,114,patria
MOVIE,2019,111,6.2,6237.0,12.973,6.2,FR,2,crime,268,the ruthless
SHOW,2019,52,7.3,760.0,28.05,7.6,CO,1,action,-1,bolívar: una lucha admirable
MOVIE,2020,104,5.7,1538.0,13.497,6.3,US,1,drama,0,lady driver
MOVIE,2020,101,5.5,2463.0,13.561,6.2,IT,1,romance,279,under the riccione sun
SHOW,2019,41,6.9,333.0,3.965,7.7,MX,1,drama,113,tijuana
SHOW,2020,48,7.1,2344.0,14.787,7.1,ES,1,thriller,205,stolen away
SHOW,2019,38,5.8,701.0,8.38,6.6,MX,1,drama,113,yankee
MOVIE,2019,90,5.7,2951.0,8.029,6.0,US,1,romance,7,good sam
MOVIE,2020,109,6.4,913.0,1.489,6.0,CA,2,drama,137,funny boy
SHOW,2019,45,7.9,744.0,3.878,8.3,AR,1,sport,-1,monzón: a knockout blow
SHOW,2019,46,7.8,3483.0,10.758,7.2,BR,1,drama,221,girls from ipanema
MOVIE,2019,60,6.5,4506.0,6.514,6.7,US,1,comedy,10,kevin hart: irresponsible
MOVIE,2020,96,5.1,2603.0,11.49,6.3,BR,1,comedy,253,airplane mode
MOVIE,2019,93,4.6,2242.0,12.684,5.2,FR,1,action,120,paradise beach
MOVIE,2019,172,7.3,9778.0,6.578,7.1,IN,1,action,29,petta
MOVIE,2020,92,7.2,1820.0,7.016,7.1,US,2,documentation,95,la originals
SHOW,2019,75,8.0,938.0,6.289,8.7,KR,1,drama,149,the crowned clown
MOVIE,2020,106,5.8,9831.0,11.246,6.4,US,1,romance,7,a california christmas
SHOW,2019,37,8.2,32.0,1.771,10.0,LB,1,drama,-1,the writer
MOVIE,2020,113,7.2,6326.0,12.143,7.4,EG,2,documentation,-1,secrets of the saqqara tomb
SHOW,2019,23,5.9,612.0,4.35,7.0,JP,1,animation,35,revisions
SHOW,2020,36,6.2,3085.0,3.863,8.8,US,2,reality,32,indian matchmaking
MOVIE,2019,88,2.6,3527.0,18.55,4.1,US,1,action,43,alien warfare
SHOW,2019,31,6.7,2832.0,1.672,5.4,FR,1,comedy,54,huge in france
MOVIE,2019,82,6.8,935.0,3.37,7.0,FR,4,drama,30,funan
SHOW,2019,52,7.8,427.0,2.183,8.8,ES,1,documentation,269,examination of conscience
MOVIE,2019,92,5.5,17862.0,15.628,6.5,US,1,comedy,10,the knight before christmas
MOVIE,2020,115,5.6,1572.0,6.955,6.0,US,3,drama,0,black beach
MOVIE,2020,89,3.1,383.0,8.015,6.0,TW,1,horror,-1,hospital
MOVIE,2019,89,6.9,447.0,2.938,7.1,GB,1,documentation,52,ella fitzgerald: just one of those things
SHOW,2019,46,4.9,8906.0,2.799,7.0,IN,1,scifi,-1,leila
MOVIE,2019,58,2.6,1647.0,4.75,5.7,US,2,documentation,95,enter the anime
MOVIE,2020,139,6.2,6391.0,18.674,6.5,DE,2,crime,274,offering to the storm
SHOW,2019,26,6.9,1254.0,1.353,7.1,US,1,documentation,97,trigger warning with killer mike
MOVIE,2019,63,8.3,1723.0,10.121,7.8,US,2,documentation,95,our planet: behind the scenes
SHOW,2019,25,6.9,539.0,7.629,7.9,JP,1,animation,35,levius
SHOW,2020,59,7.3,1408.0,3.275,7.5,TW,1,drama,107,the victims' game
SHOW,2019,64,6.7,784.0,8.09,7.5,KR,1,thriller,173,possessed
SHOW,2020,70,5.8,161.0,5.671,9.0,TW,1,scifi,-1,the devil punisher
MOVIE,2020,93,4.8,4203.0,31.54,5.4,IT,1,horror,77,the binding
MOVIE,2019,86,5.1,704.0,9.121,6.8,AU,1,drama,127,back of the net
MOVIE,2019,86,7.2,12496.0,8.876,7.4,US,1,documentation,95,knock down the house
MOVIE,2019,139,6.6,5773.0,5.086,6.5,IN,1,thriller,57,romeo akbar walter
SHOW,2020,30,6.4,394.0,11.722,6.7,ES,1,documentation,269,la línea: shadow of narco
MOVIE,2019,105,6.8,542.0,2.838,6.7,ES,1,documentation,157,parchís: the documentary
SHOW,2020,55,7.4,2083.0,6.71,7.1,US,1,documentation,97,trial 4
MOVIE,2019,93,6.5,816.0,10.489,7.9,AR,1,drama,110,memories of a teenager
MOVIE,2020,83,6.4,928.0,5.006,7.6,AR,1,drama,110,notes for my son
MOVIE,2020,105,8.1,1683.0,9.54,8.2,GB,1,documentation,52,rising phoenix
MOVIE,2019,128,6.2,4382.0,4.416,6.5,IN,1,comedy,58,made in china
SHOW,2020,43,7.3,1394.0,6.559,7.6,DE,1,documentation,172,a perfect crime
SHOW,2019,24,6.4,384.0,3.322,6.8,JP,1,action,34,scams
MOVIE,2020,95,5.8,11444.0,8.102,6.5,US,1,romance,7,operation christmas drop
SHOW,2020,47,7.1,2532.0,3.723,8.0,US,1,documentation,97,world's most wanted
MOVIE,2020,97,7.2,1586.0,2.007,8.0,IN,1,drama,13,eeb allay ooo!
MOVIE,2019,99,4.6,3738.0,15.659,4.8,ES,1,documentation,157,the influence
MOVIE,2019,50,6.7,791.0,5.305,6.5,CA,2,documentation,18,brave blue world
MOVIE,2020,90,5.9,1052.0,5.874,6.2,FR,1,drama,30,dna
MOVIE,2020,94,5.9,5029.0,10.793,6.7,DE,1,comedy,194,rising high
MOVIE,2020,82,6.9,720.0,2.957,7.7,US,1,documentation,95,spelling the dream
MOVIE,2020,103,3.3,380.0,3.373,4.8,US,1,war,12,rogue warfare: death of a nation
MOVIE,2020,104,5.2,417.0,4.601,4.8,CN,2,fantasy,276,monster run
SHOW,2020,50,6.3,4841.0,9.426,7.3,ES,2,drama,139,someone has to die
SHOW,2019,44,7.3,865.0,11.376,7.3,MX,1,crime,-1,crime diaries: night out
SHOW,2019,45,7.6,216.0,3.97,9.2,CN,1,drama,131,the prince of tennis
MOVIE,2020,95,6.1,847.0,5.788,6.4,US,1,romance,7,really love
MOVIE,2020,45,5.0,181.0,15.106,8.0,US,1,animation,72,dragons: rescue riders: secrets of the songwing
MOVIE,2019,108,6.3,476.0,2.33,5.4,MY,1,action,-1,wira
MOVIE,2019,136,5.8,1066.0,1.644,5.3,IN,1,drama,13,malaal
MOVIE,2019,63,7.4,3224.0,3.464,7.0,US,1,comedy,10,ronny chieng: asian comedian destroys america!
MOVIE,2020,92,6.5,4388.0,7.402,6.8,US,1,drama,0,all together now
MOVIE,2019,126,6.3,11345.0,7.384,6.1,IN,1,comedy,58,luka chuppi
SHOW,2019,23,5.7,6.0,1.541,8.3,HK,1,drama,-1,hong kong west side stories
MOVIE,2020,151,6.5,4028.0,2.2,6.6,IN,1,comedy,58,bheeshma
MOVIE,2019,93,6.2,851.0,5.267,7.4,US,1,documentation,95,calum von moger: unbroken
MOVIE,2020,72,6.2,181.0,14.626,6.7,GB,1,family,264,octonauts and the caves of sac actun
MOVIE,2020,110,6.9,3791.0,10.49,7.5,IT,1,drama,211,18 presents
SHOW,2020,46,7.9,629.0,8.864,8.3,CN,1,comedy,156,handsome siblings
MOVIE,2019,171,5.2,5615.0,4.63,7.1,IN,1,history,145,panipat
MOVIE,2019,94,4.5,1061.0,15.803,6.5,BR,1,romance,252,cinderela pop
MOVIE,2020,113,6.4,8309.0,11.061,6.9,DE,1,romance,80,isi & ossi
